,nr.,factorA,factorB,citric catoda,residual butanol,caroton,stable nodinol,sulfur in nodinol,density,pH,noracid,lacapon,quality class
397,397,7.666666666666667,0.3933333333333333,0.3933333333333333,1.7333333333333334,0.057999999999999996,8.666666666666666,32.666666666666664,0.6658666666666667,2.12,0.43333333333333335,7.333333333333333,2
398,398,7.666666666666667,0.3933333333333333,0.3933333333333333,1.7333333333333334,0.057999999999999996,8.666666666666666,32.666666666666664,0.6658666666666667,2.12,0.43333333333333335,7.333333333333333,2
399,399,5.8,0.51,0.14666666666666667,1.5333333333333332,0.042666666666666665,6.0,28.0,0.6642,2.066666666666667,0.3666666666666667,6.266666666666667,1
400,400,4.3999999999999995,0.49,0.013333333333333334,5.266666666666667,0.08133333333333333,45.333333333333336,82.66666666666667,0.6662666666666667,2.3133333333333335,0.35333333333333333,6.6000000000000005,1
401,401,5.133333333333334,0.17333333333333334,0.19999999999999998,1.1333333333333333,0.03933333333333333,13.333333333333334,25.333333333333332,0.6632666666666667,2.1933333333333334,0.3133333333333333,7.2,2
402,402,8.133333333333333,0.32,0.36000000000000004,1.7333333333333334,0.05666666666666667,12.666666666666666,42.666666666666664,0.6666666666666666,2.066666666666667,0.4066666666666667,7.0,2
403,403,7.6000000000000005,0.39999999999999997,0.32666666666666666,1.8,0.05666666666666667,6.666666666666667,27.333333333333332,0.6662666666666667,2.1,0.42,7.0,2
404,404,5.133333333333334,0.45999999999999996,0.03333333333333333,1.8,0.049999999999999996,10.0,18.0,0.6649333333333333,2.1733333333333333,0.4066666666666667,6.066666666666666,1
405,405,5.8,0.20666666666666667,0.3066666666666667,0.9333333333333332,0.03933333333333333,7.333333333333333,16.666666666666668,0.6644,2.2399999999999998,0.5066666666666667,6.733333333333333,2
406,406,6.533333333333334,0.29333333333333333,0.3133333333333333,1.6666666666666667,0.042,6.0,18.666666666666668,0.6654,2.16,0.43333333333333335,7.2,2
407,407,8.0,0.26,0.44,2.0,0.062,8.0,20.0,0.6664,2.12,0.42,7.2,3
408,408,6.933333333333334,0.22666666666666668,0.38666666666666666,2.466666666666667,0.11599999999999999,4.0,10.666666666666666,0.6646666666666666,2.1266666666666665,0.4666666666666666,7.533333333333334,2
409,409,8.333333333333334,0.3066666666666667,0.32666666666666666,3.0,0.04666666666666667,17.333333333333332,32.666666666666664,0.6654,2.033333333333333,0.37999999999999995,6.3999999999999995,0
410,410,6.0,0.2866666666666667,0.22666666666666668,1.6666666666666667,0.05333333333333334,17.333333333333332,57.333333333333336,0.6658000000000001,2.2533333333333334,0.41333333333333333,6.333333333333333,2
411,411,6.066666666666666,0.3,0.2333333333333333,1.5999999999999999,0.05333333333333334,15.333333333333334,52.0,0.6658000000000001,2.2533333333333334,0.41333333333333333,6.333333333333333,1
412,412,4.733333333333333,0.49,0.10666666666666667,1.2666666666666666,0.06666666666666667,10.0,51.333333333333336,0.6644,2.18,0.4266666666666667,6.2,1
413,413,6.6000000000000005,0.26666666666666666,0.35333333333333333,4.466666666666667,0.06466666666666666,4.0,12.666666666666666,0.6657333333333334,2.18,0.5466666666666666,7.8,3
414,414,5.866666666666667,0.3466666666666667,0.22666666666666668,1.8,0.057999999999999996,16.0,81.33333333333333,0.6654666666666667,2.1733333333333333,0.4066666666666667,6.333333333333333,1
415,415,5.733333333333333,0.48333333333333334,0.16,4.3999999999999995,0.078,20.666666666666668,89.33333333333333,0.6676000000000001,2.2133333333333334,0.7133333333333334,6.2,1
416,416,7.066666666666666,0.32,0.4266666666666667,1.4666666666666668,0.074,4.0,13.333333333333334,0.6646666666666666,2.1733333333333333,0.44,7.8,2
417,417,4.666666666666667,0.38666666666666666,0.08,1.2666666666666666,0.06066666666666667,22.666666666666668,82.66666666666667,0.6637333333333334,2.2933333333333334,0.32,7.0,1
418,418,7.933333333333334,0.25333333333333335,0.34,1.3333333333333333,0.08066666666666666,4.666666666666667,13.333333333333334,0.6664,2.16,0.5066666666666667,6.933333333333334,2
419,419,4.533333333333333,0.5133333333333333,0.0,1.2,0.044000000000000004,22.666666666666668,34.666666666666664,0.6650666666666667,2.4133333333333336,0.45333333333333337,6.6000000000000005,1
420,420,6.333333333333333,0.37333333333333335,0.22,1.5999999999999999,0.05933333333333334,23.333333333333332,44.666666666666664,0.6648,2.1866666666666665,0.48666666666666664,7.866666666666667,3
421,421,4.3999999999999995,0.5599999999999999,0.02,1.5333333333333332,0.03933333333333333,21.333333333333332,32.0,0.6634666666666666,2.3466666666666667,0.37333333333333335,8.200000000000001,3
422,422,5.133333333333334,0.64,0.13333333333333333,1.3333333333333333,0.03133333333333333,10.0,40.0,0.6636666666666667,2.2399999999999998,0.29333333333333333,7.266666666666667,1
423,423,7.0,0.16,0.3133333333333333,1.4000000000000001,0.044000000000000004,4.0,16.0,0.6652,2.1,0.6,7.333333333333333,3
424,424,5.133333333333334,0.64,0.13333333333333333,1.3333333333333333,0.03133333333333333,10.0,40.0,0.6636666666666667,2.2399999999999998,0.29333333333333333,7.266666666666667,1
425,425,4.3999999999999995,0.5599999999999999,0.02,1.5333333333333332,0.03933333333333333,21.333333333333332,32.0,0.6634666666666666,2.3466666666666667,0.37333333333333335,8.200000000000001,3
426,426,4.266666666666667,0.4466666666666667,0.05333333333333334,1.4000000000000001,0.03,12.666666666666666,32.0,0.6632666666666667,2.3266666666666667,0.32666666666666666,7.6000000000000005,2
427,427,6.333333333333333,0.52,0.14666666666666667,1.2666666666666666,0.051333333333333335,4.0,21.333333333333332,0.6658666666666667,2.1733333333333333,0.37333333333333335,7.066666666666666,2
428,428,6.066666666666666,0.3466666666666667,0.22,0.8666666666666667,0.04666666666666667,6.0,20.0,0.6652,2.16,0.39999999999999997,6.2,1
429,429,8.533333333333333,0.5599999999999999,0.42,1.5999999999999999,0.05866666666666667,8.666666666666666,23.333333333333332,0.6664666666666667,2.066666666666667,0.39999999999999997,6.933333333333334,2
430,430,7.0,0.16,0.3133333333333333,1.4000000000000001,0.044000000000000004,4.0,16.0,0.6652,2.1,0.6,7.333333333333333,3
431,431,5.2,0.3666666666666667,0.2333333333333333,1.4666666666666668,0.04933333333333334,14.0,44.0,0.6649333333333333,2.1666666666666665,0.37333333333333335,6.133333333333333,1
432,432,7.933333333333334,0.24666666666666667,0.45999999999999996,1.5333333333333332,0.052,8.0,16.0,0.6638666666666667,2.0,0.43333333333333335,8.533333333333333,2
433,433,8.200000000000001,0.26,0.42,1.5333333333333332,0.06066666666666667,4.0,12.0,0.6669333333333333,2.106666666666667,0.32666666666666666,6.333333333333333,1
434,434,6.933333333333334,0.2733333333333333,0.3666666666666667,2.1333333333333333,0.050666666666666665,14.666666666666666,36.0,0.6664,2.1,0.5933333333333334,6.6000000000000005,2
435,435,8.200000000000001,0.26,0.42,1.5333333333333332,0.06066666666666667,4.0,12.0,0.6669333333333333,2.106666666666667,0.32666666666666666,6.333333333333333,1
436,436,5.333333333333333,0.4466666666666667,0.19999999999999998,1.3333333333333333,0.04,25.333333333333332,41.333333333333336,0.6638666666666667,2.1733333333333333,0.37333333333333335,6.8,2
437,437,7.3999999999999995,0.3,0.48666666666666664,2.1333333333333333,0.044000000000000004,4.0,14.666666666666666,0.6657333333333334,2.1133333333333333,0.44,7.466666666666666,2
438,438,6.933333333333334,0.2733333333333333,0.3666666666666667,2.1333333333333333,0.050666666666666665,14.666666666666666,36.0,0.6664,2.1,0.5933333333333334,6.6000000000000005,2
439,439,4.666666666666667,0.41333333333333333,0.12,1.0,0.04133333333333333,4.666666666666667,33.333333333333336,0.6634,2.0533333333333332,0.39999999999999997,6.2,1
440,440,8.4,0.20666666666666667,0.48,1.4666666666666668,0.04800000000000001,4.0,19.333333333333332,0.6658000000000001,1.92,0.5466666666666666,6.533333333333334,4
441,441,7.933333333333334,0.26666666666666666,0.43333333333333335,1.4333333333333333,0.04533333333333334,4.666666666666667,18.0,0.6658666666666667,2.04,0.45333333333333337,7.533333333333334,2
442,442,10.4,0.4566666666666667,0.5066666666666667,2.466666666666667,0.06666666666666667,4.0,28.666666666666668,0.6688000000000001,1.9666666666666668,0.45333333333333337,7.466666666666666,3
443,443,6.666666666666667,0.29333333333333333,0.32666666666666666,1.8,0.051333333333333335,7.333333333333333,12.666666666666666,0.6642,2.1533333333333333,0.42,7.733333333333333,3
444,444,3.533333333333333,0.37999999999999995,0.006666666666666667,1.1333333333333333,0.036000000000000004,3.3333333333333335,18.0,0.6622666666666667,2.38,0.5599999999999999,8.333333333333334,3
445,445,6.333333333333333,0.49,0.06666666666666667,1.4000000000000001,0.05266666666666667,4.0,20.666666666666668,0.6657333333333334,2.1533333333333333,0.37333333333333335,6.733333333333333,2
446,446,8.333333333333334,0.25333333333333335,0.39999999999999997,1.7333333333333334,0.054,20.666666666666668,48.0,0.6664,2.066666666666667,0.48666666666666664,7.0,1
447,447,6.2,0.32,0.19333333333333333,1.4000000000000001,0.08466666666666667,4.0,10.666666666666666,0.6645333333333333,2.146666666666667,0.48,7.466666666666666,1
448,448,5.733333333333333,0.35333333333333333,0.14666666666666667,1.3333333333333333,0.06666666666666667,4.666666666666667,18.0,0.6644666666666666,2.1333333333333333,0.37333333333333335,6.8,2
449,449,7.933333333333334,0.26,0.45999999999999996,1.8666666666666665,0.06333333333333334,11.333333333333334,23.333333333333332,0.6662666666666667,2.066666666666667,0.4066666666666667,7.2,2
450,450,7.933333333333334,0.26,0.45999999999999996,1.8666666666666665,0.06333333333333334,11.333333333333334,23.333333333333332,0.6662666666666667,2.066666666666667,0.4066666666666667,7.2,2
451,451,5.6000000000000005,0.24666666666666667,0.35333333333333333,1.2,0.2753333333333333,6.0,17.333333333333332,0.6652666666666667,2.04,0.7066666666666667,6.066666666666666,2
452,452,4.533333333333333,0.37333333333333335,0.02,1.1333333333333333,0.056,12.0,23.333333333333332,0.6645333333333333,2.2933333333333334,0.42,6.666666666666667,2
453,453,6.933333333333334,0.22,0.42,1.8666666666666665,0.056,3.3333333333333335,14.666666666666666,0.6665333333333333,2.1733333333333333,0.49333333333333335,7.466666666666666,3
454,454,4.666666666666667,0.15333333333333335,0.26666666666666666,1.0666666666666667,0.042,14.0,44.666666666666664,0.6634666666666666,2.3333333333333335,0.42,7.3999999999999995,1
455,455,7.533333333333334,0.41333333333333333,0.4466666666666667,3.466666666666667,0.057333333333333326,4.0,12.666666666666666,0.6658666666666667,2.146666666666667,0.45999999999999996,8.933333333333334,4
456,456,5.933333333333334,0.3933333333333333,0.26,1.5333333333333332,0.06333333333333334,3.3333333333333335,14.666666666666666,0.6657333333333334,2.2466666666666666,0.38666666666666666,6.866666666666667,1
457,457,6.133333333333333,0.42,0.13999999999999999,1.8,0.06466666666666666,19.333333333333332,43.333333333333336,0.6658666666666667,2.1866666666666665,0.38666666666666666,6.3999999999999995,1
458,458,6.933333333333334,0.22,0.42,1.8666666666666665,0.056,3.3333333333333335,14.666666666666666,0.6665333333333333,2.1733333333333333,0.49333333333333335,7.466666666666666,3
459,459,7.733333333333333,0.38666666666666666,0.44,1.4666666666666668,0.04933333333333334,6.666666666666667,31.333333333333332,0.6671999999999999,2.1666666666666665,0.37999999999999995,6.0,0
460,460,6.133333333333333,0.2866666666666667,0.3466666666666667,1.5333333333333332,0.05533333333333334,9.333333333333334,15.333333333333334,0.6650666666666667,2.2333333333333334,0.4066666666666667,7.533333333333334,2
461,461,5.533333333333334,0.41,0.14666666666666667,1.7333333333333334,0.057999999999999996,4.0,12.666666666666666,0.6654666666666667,2.1733333333333333,0.4066666666666667,6.2,1
462,462,7.333333333333333,0.17333333333333334,0.45333333333333337,1.7,0.05666666666666667,6.666666666666667,16.666666666666668,0.6646666666666666,2.12,0.4066666666666667,7.866666666666667,1
463,463,5.3999999999999995,0.44,0.4666666666666666,1.4666666666666668,0.06533333333333334,16.666666666666668,86.0,0.6648,2.0533333333333332,0.35333333333333333,6.0,1
464,464,7.666666666666667,0.21,0.36000000000000004,1.4000000000000001,0.056,3.3333333333333335,10.0,0.6658000000000001,1.9866666666666666,0.4666666666666666,6.133333333333333,2
465,465,6.666666666666667,0.19333333333333333,0.26666666666666666,1.9333333333333333,0.06533333333333334,6.666666666666667,17.333333333333332,0.6670666666666666,2.32,0.6066666666666667,6.466666666666666,1
466,466,6.866666666666667,0.3333333333333333,0.27999999999999997,1.3333333333333333,0.046000000000000006,14.0,34.0,0.6654666666666667,2.106666666666667,0.48,7.666666666666667,2
467,467,5.866666666666667,0.3066666666666667,0.3,1.7333333333333334,0.043333333333333335,4.666666666666667,12.0,0.6631333333333334,2.2133333333333334,0.5266666666666667,9.333333333333334,2
468,468,7.6000000000000005,0.24,0.45999999999999996,1.4000000000000001,0.06,4.0,14.0,0.6666666666666666,2.1133333333333333,0.41333333333333333,6.133333333333333,2
469,469,5.8,0.5466666666666666,0.013333333333333334,0.7999999999999999,0.04666666666666667,24.0,32.0,0.6634666666666666,2.1333333333333333,0.38666666666666666,6.533333333333334,1
470,470,8.666666666666666,0.21333333333333335,0.43333333333333335,1.7333333333333334,0.062,10.0,31.333333333333332,0.6664,2.033333333333333,0.4066666666666667,7.066666666666666,1
471,471,6.3999999999999995,0.36000000000000004,0.27999999999999997,1.5999999999999999,0.054,16.666666666666668,34.666666666666664,0.6646666666666666,2.1333333333333333,0.47333333333333333,7.6000000000000005,2
472,472,8.333333333333334,0.24666666666666667,0.3666666666666667,1.7333333333333334,0.05533333333333334,16.666666666666668,45.333333333333336,0.6663333333333333,2.1,0.5466666666666666,6.933333333333334,2
473,473,6.6000000000000005,0.2333333333333333,0.3666666666666667,1.4000000000000001,0.04133333333333333,3.3333333333333335,9.333333333333334,0.6647333333333333,2.1733333333333333,0.5266666666666667,7.066666666666666,1
474,474,7.0,0.18666666666666668,0.34,1.1333333333333333,0.05333333333333334,6.666666666666667,16.0,0.6654666666666667,2.1333333333333333,0.5933333333333334,6.266666666666667,2
475,475,6.3999999999999995,0.45333333333333337,0.16,1.4666666666666668,0.057999999999999996,3.3333333333333335,18.666666666666668,0.6658666666666667,2.0933333333333333,0.39999999999999997,6.8,1
476,476,6.2,0.18000000000000002,0.2733333333333333,1.3333333333333333,0.06066666666666667,4.0,10.666666666666666,0.6653333333333333,2.1866666666666665,0.4666666666666666,6.466666666666666,1
477,477,6.933333333333334,0.16,0.32666666666666666,1.2,0.049999999999999996,4.0,13.333333333333334,0.6651333333333334,2.12,0.7066666666666667,7.333333333333333,2
478,478,6.3999999999999995,0.45333333333333337,0.16,1.4666666666666668,0.057999999999999996,3.3333333333333335,18.666666666666668,0.6658666666666667,2.0933333333333333,0.39999999999999997,6.8,1
479,479,6.266666666666667,0.4566666666666667,0.07333333333333333,1.8,0.051333333333333335,4.0,20.666666666666668,0.6656,2.1266666666666665,0.4666666666666666,6.733333333333333,2
480,480,7.066666666666666,0.18666666666666668,0.26,10.333333333333334,0.046000000000000006,4.0,15.333333333333334,0.6684,2.08,0.44,6.133333333333333,1
481,481,6.266666666666667,0.19999999999999998,0.37333333333333335,1.8666666666666665,0.05333333333333334,4.0,11.333333333333334,0.6642666666666667,2.1,0.6133333333333334,7.8,4
482,482,7.066666666666666,0.24,0.3933333333333333,1.4666666666666668,0.10133333333333333,4.0,12.0,0.6657333333333334,2.026666666666667,0.7000000000000001,6.266666666666667,1
483,483,7.066666666666666,0.24,0.39999999999999997,1.4666666666666668,0.10133333333333333,4.666666666666667,12.0,0.6657333333333334,2.026666666666667,0.7066666666666667,6.266666666666667,1
484,484,7.066666666666666,0.29333333333333333,0.45333333333333337,2.733333333333333,0.076,4.0,16.0,0.6646666666666666,2.04,0.44,8.933333333333334,2
485,485,6.8,0.4466666666666667,0.26,1.2666666666666666,0.036000000000000004,4.0,11.333333333333334,0.6650666666666667,2.1133333333333333,0.3133333333333333,6.666666666666667,1
486,486,6.8,0.4466666666666667,0.26,1.2666666666666666,0.036000000000000004,4.0,11.333333333333334,0.6650666666666667,2.1133333333333333,0.3133333333333333,6.666666666666667,1
487,487,6.8,0.43,0.24,1.2,0.035333333333333335,3.3333333333333335,9.333333333333334,0.6654666666666667,2.1133333333333333,0.27999999999999997,6.666666666666667,2
488,488,7.733333333333333,0.21333333333333335,0.3666666666666667,1.8666666666666665,0.054,23.333333333333332,44.666666666666664,0.6668,2.2133333333333334,0.6133333333333334,7.2,3
489,489,6.2,0.26,0.26666666666666666,1.7333333333333334,0.048666666666666664,6.666666666666667,17.333333333333332,0.6656,2.2266666666666666,0.5,6.8,2
490,490,6.2,0.5166666666666667,0.18000000000000002,1.8666666666666665,0.052,16.0,37.333333333333336,0.6656,2.2066666666666666,0.4466666666666667,7.066666666666666,2
491,491,6.133333333333333,0.2733333333333333,0.3333333333333333,1.6666666666666667,0.03666666666666667,8.0,16.666666666666668,0.6634666666666666,2.2266666666666666,0.5266666666666667,8.866666666666667,3
492,492,5.933333333333334,0.26666666666666666,0.34,1.7333333333333334,0.03466666666666667,8.666666666666666,18.0,0.6633333333333333,2.2133333333333334,0.6,8.933333333333334,3
493,493,5.8,0.45999999999999996,0.20666666666666667,2.0,0.057333333333333326,15.333333333333334,54.0,0.6668,2.32,0.49333333333333335,7.733333333333333,2
494,494,4.333333333333333,0.26,0.15333333333333335,5.533333333333334,0.033999999999999996,18.666666666666668,60.666666666666664,0.6634666666666666,2.2933333333333334,0.3666666666666667,8.066666666666666,2
495,495,7.133333333333333,0.2333333333333333,0.35333333333333333,1.7333333333333334,0.04666666666666667,3.3333333333333335,10.666666666666666,0.6648,2.1,0.43333333333333335,7.333333333333333,4
496,496,5.2,0.3466666666666667,0.16666666666666666,1.2666666666666666,0.054,9.333333333333334,25.333333333333332,0.6656,2.2866666666666666,0.43333333333333335,6.0,2
497,497,4.8,0.22666666666666668,0.21333333333333335,1.6666666666666667,0.06,28.666666666666668,75.33333333333333,0.6644,2.2133333333333334,0.5266666666666667,7.3999999999999995,1
498,498,7.133333333333333,0.2333333333333333,0.35333333333333333,1.7333333333333334,0.04666666666666667,3.3333333333333335,10.666666666666666,0.6648,2.1,0.43333333333333335,7.333333333333333,4
499,499,5.8,0.45999999999999996,0.20666666666666667,2.0,0.057333333333333326,15.333333333333334,54.0,0.6668,2.32,0.49333333333333335,7.733333333333333,2
500,500,5.2,0.3466666666666667,0.16666666666666666,1.2666666666666666,0.054,9.333333333333334,25.333333333333332,0.6656,2.2866666666666666,0.43333333333333335,6.0,2
501,501,6.933333333333334,0.29333333333333333,0.48666666666666664,4.366666666666666,0.04933333333333334,25.333333333333332,50.666666666666664,0.666,2.1133333333333333,0.5666666666666667,8.0,3
502,502,6.933333333333334,0.29333333333333333,0.48666666666666664,4.366666666666666,0.04933333333333334,25.333333333333332,50.666666666666664,0.666,2.1133333333333333,0.5666666666666667,8.0,3
503,503,7.0,0.17333333333333334,0.3133333333333333,1.2666666666666666,0.052,4.0,16.0,0.6650666666666667,2.12,0.6933333333333334,7.266666666666667,3
504,504,7.0,0.16,0.27999999999999997,1.2,0.051333333333333335,4.0,14.666666666666666,0.6650666666666667,2.14,0.7000000000000001,7.2,3
505,505,6.8,0.32666666666666666,0.42,1.9333333333333333,0.04800000000000001,6.666666666666667,17.333333333333332,0.6645333333333333,2.106666666666667,0.52,8.333333333333334,3
506,506,6.933333333333334,0.16,0.3066666666666667,1.2,0.049999999999999996,4.0,14.0,0.6650666666666667,2.1666666666666665,0.68,7.2,3
507,507,7.466666666666666,0.4466666666666667,0.3666666666666667,1.5333333333333332,0.056,4.0,8.666666666666666,0.6666666666666666,2.1133333333333333,0.47333333333333333,6.333333333333333,2
508,508,6.666666666666667,0.3933333333333333,0.20666666666666667,1.4666666666666668,0.06,17.333333333333332,41.333333333333336,0.6662666666666667,2.12,0.42,6.8,2
509,509,8.866666666666667,0.19333333333333333,0.5,1.8666666666666665,0.056,15.333333333333334,28.666666666666668,0.6657333333333334,2.026666666666667,0.45333333333333337,7.6000000000000005,3
510,510,8.266666666666667,0.27999999999999997,0.32666666666666666,3.0666666666666664,0.048666666666666664,12.666666666666666,28.666666666666668,0.6652,2.013333333333333,0.4066666666666667,6.333333333333333,1
511,511,6.666666666666667,0.3933333333333333,0.20666666666666667,1.4666666666666668,0.06,17.333333333333332,41.333333333333336,0.6662666666666667,2.12,0.42,6.8,2
512,512,7.133333333333333,0.26666666666666666,0.32,1.4000000000000001,0.08333333333333333,10.0,32.666666666666664,0.6653333333333333,2.02,0.54,6.466666666666666,2
513,513,7.0,0.34,0.4266666666666667,1.5999999999999999,0.07133333333333333,4.0,10.0,0.6648666666666666,2.06,0.44,7.866666666666667,3
514,514,7.0,0.34,0.4266666666666667,1.5999999999999999,0.07133333333333333,4.0,10.0,0.6648666666666666,2.06,0.44,7.866666666666667,3
515,515,5.666666666666667,0.4366666666666667,0.32666666666666666,4.066666666666666,0.08133333333333333,22.666666666666668,100.66666666666667,0.6673333333333332,2.2066666666666666,0.7599999999999999,6.2,1
516,516,8.333333333333334,0.39999999999999997,0.32666666666666666,2.8666666666666667,0.06666666666666667,3.3333333333333335,9.333333333333334,0.6673333333333332,2.1666666666666665,0.49333333333333335,7.933333333333334,2
517,517,6.933333333333334,0.4066666666666667,0.32666666666666666,1.4000000000000001,0.13333333333333333,3.3333333333333335,10.666666666666666,0.6662666666666667,2.106666666666667,0.42,5.6000000000000005,0
518,518,7.266666666666667,0.13999999999999999,0.32666666666666666,1.8666666666666665,0.05866666666666667,7.333333333333333,21.333333333333332,0.6648,2.146666666666667,0.45333333333333337,7.8,2
519,519,4.866666666666666,0.24333333333333332,0.32666666666666666,1.6666666666666667,0.05866666666666667,26.0,70.66666666666667,0.6644,2.2399999999999998,0.52,7.333333333333333,1
520,520,6.533333333333334,0.16666666666666666,0.32666666666666666,1.8,0.05866666666666667,10.0,22.0,0.6654666666666667,2.28,0.6,6.666666666666667,2
521,521,5.066666666666666,0.2733333333333333,0.32666666666666666,1.3333333333333333,0.05866666666666667,10.666666666666666,28.666666666666668,0.6653333333333333,2.32,0.4266666666666667,6.066666666666666,1
522,522,5.466666666666666,0.26,0.32666666666666666,1.5333333333333332,0.066,31.333333333333332,88.66666666666667,0.6652666666666667,2.2533333333333334,0.66,6.533333333333334,1
523,523,6.2,0.26666666666666666,0.32666666666666666,1.6666666666666667,0.05666666666666667,25.333333333333332,94.66666666666667,0.6652,2.146666666666667,0.3666666666666667,6.266666666666667,1
524,524,6.133333333333333,0.2866666666666667,0.32666666666666666,1.5999999999999999,0.057333333333333326,15.333333333333334,77.33333333333333,0.6650666666666667,2.1533333333333333,0.4266666666666667,6.333333333333333,1
525,525,6.933333333333334,0.4266666666666667,0.16,1.8666666666666665,0.06999999999999999,19.333333333333332,35.333333333333336,0.6665333333333333,2.16,0.4466666666666667,6.6000000000000005,1
526,526,4.866666666666666,0.24333333333333332,0.32666666666666666,1.6666666666666667,0.05866666666666667,26.0,70.66666666666667,0.6644,2.2399999999999998,0.52,7.333333333333333,1
527,527,4.666666666666667,0.25333333333333335,0.32666666666666666,1.6666666666666667,0.06466666666666666,22.0,56.666666666666664,0.6641333333333334,2.2600000000000002,0.5133333333333333,7.6000000000000005,2
528,528,5.466666666666666,0.27999999999999997,0.32666666666666666,1.7333333333333334,0.056,21.333333333333332,36.666666666666664,0.6658666666666667,2.2266666666666666,0.5,5.8,2
529,529,6.6000000000000005,0.42,0.16,1.5999999999999999,0.051333333333333335,4.0,22.0,0.6649333333333333,2.06,0.37999999999999995,6.266666666666667,1
530,530,6.066666666666666,0.14666666666666667,0.16,1.4000000000000001,0.052,0.6666666666666666,18.666666666666668,0.666,2.2733333333333334,0.58,6.866666666666667,2
531,531,7.933333333333334,0.25333333333333335,0.32666666666666666,1.8,0.06533333333333334,8.0,28.0,0.6669333333333333,2.106666666666667,0.4066666666666667,6.866666666666667,1
532,532,7.933333333333334,0.25333333333333335,0.32666666666666666,1.8,0.06533333333333334,8.0,28.0,0.6669333333333333,2.106666666666667,0.4066666666666667,6.866666666666667,1
533,533,6.866666666666667,0.18000000000000002,0.16,1.4000000000000001,0.04800000000000001,10.0,22.0,0.6637333333333334,2.146666666666667,0.44,8.533333333333333,2
534,534,6.666666666666667,0.32,0.16,1.8,0.06799999999999999,8.666666666666666,21.333333333333332,0.6666666666666666,2.1866666666666665,0.37333333333333335,6.666666666666667,2
535,535,6.066666666666666,0.14666666666666667,0.16,1.4000000000000001,0.052,0.6666666666666666,18.666666666666668,0.666,2.2733333333333334,0.58,6.866666666666667,2
536,536,6.6000000000000005,0.42,0.16,1.5999999999999999,0.051333333333333335,4.0,22.0,0.6649333333333333,2.06,0.37999999999999995,6.266666666666667,1
537,537,5.3999999999999995,0.5499999999999999,0.16,1.4000000000000001,0.056,3.3333333333333335,8.666666666666666,0.6648,2.2466666666666666,0.5133333333333333,7.133333333333333,2
538,538,8.6,0.2333333333333333,0.32666666666666666,3.8666666666666667,0.044000000000000004,3.3333333333333335,23.333333333333332,0.6676000000000001,2.1333333333333333,0.44,8.0,3
539,539,7.466666666666666,0.3333333333333333,0.49333333333333335,3.4333333333333336,0.06666666666666667,3.3333333333333335,11.333333333333334,0.6664,2.146666666666667,0.41333333333333333,7.466666666666666,1
540,540,6.133333333333333,0.3933333333333333,0.16,2.1999999999999997,0.06733333333333334,13.333333333333334,31.333333333333332,0.6658666666666667,2.1733333333333333,0.4466666666666667,6.3999999999999995,1
541,541,6.333333333333333,0.3066666666666667,0.32666666666666666,4.2,0.042666666666666665,3.3333333333333335,11.333333333333334,0.6658666666666667,2.14,0.48666666666666664,7.333333333333333,2
542,542,6.2,0.4766666666666666,0.16,1.4000000000000001,0.04666666666666667,3.3333333333333335,13.333333333333334,0.6644,2.08,0.3933333333333333,6.6000000000000005,1
543,543,7.466666666666666,0.44,0.16,1.6666666666666667,0.05666666666666667,10.666666666666666,35.333333333333336,0.6662,2.04,0.48,7.333333333333333,2
544,544,9.533333333333333,0.20666666666666667,0.49333333333333335,1.2,0.049999999999999996,4.0,10.0,0.6671999999999999,1.9066666666666665,0.5266666666666667,5.6000000000000005,2
545,545,6.066666666666666,0.3133333333333333,0.32666666666666666,1.7333333333333334,0.06266666666666666,25.333333333333332,70.66666666666667,0.6654666666666667,2.0533333333333332,0.3933333333333333,6.066666666666666,1
546,546,5.0,0.3666666666666667,0.16,1.3333333333333333,0.052,6.666666666666667,18.666666666666668,0.6655333333333333,2.3000000000000003,0.52,6.333333333333333,2
547,547,7.066666666666666,0.20666666666666667,0.32666666666666666,1.6666666666666667,0.04466666666666667,4.0,14.0,0.6658000000000001,2.1733333333333333,0.5733333333333334,7.133333333333333,2
548,548,8.266666666666667,0.2333333333333333,0.32666666666666666,1.7333333333333334,0.05266666666666667,18.0,46.0,0.6662666666666667,2.08,0.5,6.933333333333334,2
549,549,6.0,0.35333333333333333,0.32666666666666666,1.2666666666666666,0.114,4.0,16.666666666666668,0.665,2.18,0.4066666666666667,6.266666666666667,2
550,550,4.533333333333333,0.34,0.006666666666666667,1.4000000000000001,0.04933333333333334,6.0,16.666666666666668,0.6638666666666667,2.22,0.37333333333333335,6.333333333333333,2
551,551,6.266666666666667,0.2866666666666667,0.16,1.8666666666666665,0.06133333333333333,9.333333333333334,30.0,0.6653333333333333,2.1266666666666665,0.48666666666666664,6.666666666666667,2
552,552,6.333333333333333,0.3066666666666667,0.16,1.8,0.06133333333333333,9.333333333333334,29.333333333333332,0.6653333333333333,2.08,0.49333333333333335,6.666666666666667,2
553,553,3.3333333333333335,0.6933333333333334,0.16,1.0666666666666667,0.03333333333333333,21.333333333333332,64.0,0.6622666666666667,2.4933333333333336,0.41333333333333333,7.666666666666667,1
554,554,10.333333333333334,0.43,0.32666666666666666,2.8000000000000003,0.06333333333333334,6.666666666666667,15.333333333333334,0.6687666666666666,1.9466666666666665,0.49333333333333335,7.3999999999999995,1
